,BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,TN:(mg/l):Inf,TN:Aeration tank inf,TP:(mg/l):Inf,TP:Aeration tank inf,Percentage,Unclassified,Burkholderiales,Chitinophagales,Others,Rickettsiales,Bacteroidales,Chlamydiales,Sphingobacteriales,Bdellovibrionales,Polyangiales,Rhizobiales,Oscillospirales,Anaerolineales,0319-6G20,Pseudomonadales,Gemmatales,Cytophagales,Babeliales,Pirellulales,Flavobacteriales,SBR1031,Pedosphaerales,Xanthomonadales,Phycisphaerales,Haliangiales,Saccharimonadales,Omnitrophales,Candidatus Nomurabacteria,Lachnospirales,Myxococcales,Woesearchaeales,Microtrichales,Christensenellales,Caldilineales,Micavibrionales,Peptostreptococcales-Tissierellales,Spirochaetales,Oligoflexales,Candidatus Magasanikbacteria,Chloroplast,Nitrospirales,Legionellales,Bacteriovoracales,Sphingomonadales,Planctomycetales,metagenome,Absconditabacteriales (SR1),WCHB1-41,Paracaedibacterales,Candidatus Kaiserbacteria,Micrococcales,Verrucomicrobiales,Campylobacterales,Gammaproteobacteria Incertae Sedis,Opitutales,Solirubrobacterales,Rhodobacterales,Gemmatimonadales,Candidatus Moranbacteria,Fimbriimonadales,Rhodospirillales,Enterobacterales,Diplorickettsiales,Candidatus Woesebacteria,Caulobacterales,Candidatus Peregrinibacteria,mle1-27,RF39,Desulfovibrionales,Acetobacterales,Clostridiales,Chloroflexales,Erysipelotrichales,Methylococcales,Coxiellales,Leptospirales,RBG-13-54-9,Ardenticatenales,Blastocatellales,44524,Vicinamibacterales,Competibacterales,Kapabacteriales,Isosphaerales,Lactobacillales,Chthoniobacterales,Ignavibacteriales,Gaiellales,Candidatus Pacebacteria,Veillonellales-Selenomonadales,Bryobacterales,Desulfobacterales,Corynebacteriales,Hydrogenedentiales,mle1-8,Silvanigrellales,Blfdi19,Fibrobacterales,Tepidisphaerales,Candidatus Peribacteria,Thermoanaerobaculales,Cyanobacteriales,Candidatus Shapirobacteria,PB19,Holosporales,Propionibacteriales,Thermomicrobiales,Candidatus Campbellbacteria,Nannocystales,Chromatiales,SJA-15,Steroidobacterales,Holophagales,Kryptoniales,SJA-28,Synergistales,JGI 0000069-P22,Cloacimonadales,Frankiales,Sumerlaeales,Coriobacteriales,Candidatus Kerfeldbacteria,Fusobacteriales,Acidobacteriales,Candidatus Falkowbacteria,Desulfobulbales,Clostridia UCG-014,Defluviicoccales,Thiotrichales,Victivallales,IMCC26256,S-70,Gastranaerophilales,Tistrellales,Azospirillales,Subgroup 7,Candidatus Collierbacteria,Candidatus Zambryskibacteria,Bacillales,Deinococcales,Syntrophobacterales,Candidatus Amesbacteria,Obscuribacterales,MSBL9,MVP-88,Candidatus Azambacteria,Run-SP154,Candidatus Uhrbacteria,wastewater metagenome,Subgroup 17,Pla1 lineage,Geobacterales,Candidatus Vogelbacteria,Myxococcales bacterium enrichment culture clone 11380,Actinomycetales,44216,Paenibacillales,CCM11a,Vampirovibrionales,Syntrophales,PeM15,Syntrophorhabdales,Bradymonadales,Solibacterales,Methylacidiphilales,UASB-TL25,Calditrichales,Reyranellales,Dongiales,Chthonomonadales,Candidatus Yanofskybacteria
10,202.1696,116.8853,222.9448,969,245.8166,710,89.1,70,148,40.2121,15.1,10,0.075,11.03515625,14.84375,15.65625,2.20703125,0.8515625,0.296875,1.21875,7.3828125,0.48828125,1.21484375,1.36328125,0.1875,0.08203125,0.296875,2.0234375,0.92578125,1.9609375,0.28515625,1.734375,1.1953125,0.69140625,0.7265625,1.62890625,0.359375,0.53125,0.984375,0.05859375,0.09765625,0.09375,0.45703125,0.17578125,0.1953125,0.04296875,0.55078125,0.16015625,0.30078125,0.02734375,0.12109375,0.140625,0.00390625,2.67578125,0.08984375,0.08984375,0.3828125,0.59765625,0.5,0.3828125,0.23828125,0.09765625,0.01953125,0.09375,0.2890625,0.0703125,0.58984375,0.25390625,0.0625,0.140625,0.6328125,0.8984375,0.63671875,0.03125,0.28125,0.125,0.05078125,0.4453125,0.08203125,0.640625,0.01171875,0.05078125,0.0703125,0.296875,0.5390625,0.12109375,0.203125,0.41015625,0.31640625,0.51171875,0.08203125,2.88671875,1.05859375,0.3046875,0.35546875,0.359375,0.09765625,0.3203125,0.015625,0.33203125,0.01171875,0.03125,0.05859375,0.21875,0.01171875,0.16015625,0.0546875,0.1328125,0.01171875,0.125,0.0390625,0.1796875,0.0703125,0.29296875,0,0.01171875,0.23046875,0.1640625,0.046875,0.01953125,0.046875,0.1953125,0.00390625,0.10546875,0.27734375,0.1015625,0.140625,2.57421875,0.00390625,0,0,0,0.00390625,0.00390625,0.00390625,0.4375,0,0,0.03125,0.015625,0.09375,0.0078125,0.00390625,0.046875,0.109375,0,0,0.00390625,0.19140625,0,0.078125,0.00390625,0,0,0.01953125,0.21484375,0,0.5546875,0.0078125,0.0546875,0.00390625,0.20703125,0.4453125,0.02734375,0.00390625,0.0390625,0.0625,0.01953125,0.125,0,0.0234375,0,0.00390625,0.03515625,0,0.05078125,0.04296875,0.06640625,0.0546875,0.015625,0.1796875,0.02734375,0.01953125,0
11,202.1696,116.8853,222.9448,969,245.8166,710,89.1,70,148,40.2121,15.1,10,0.075,11.484375,14.51953125,15.140625,2.28515625,0.703125,0.375,1.23046875,7.8359375,0.48828125,1.3046875,1.12890625,0.14453125,0.10546875,0.37109375,1.609375,0.91796875,2.0625,0.28125,1.46875,1.2265625,0.875,0.734375,1.57421875,0.46875,0.50390625,1.04296875,0.05078125,0.08984375,0.11328125,0.41796875,0.16015625,0.24609375,0.05078125,0.54296875,0.1640625,0.37109375,0.05078125,0.1015625,0.1484375,0.02734375,2.65625,0.10546875,0.08203125,0.44921875,0.6640625,0.49609375,0.3671875,0.265625,0.109375,0.015625,0.0859375,0.30078125,0.0625,0.50390625,0.19140625,0.046875,0.109375,0.625,0.97265625,0.6796875,0.03515625,0.22265625,0.17578125,0.08984375,0.59765625,0.11328125,0.5234375,0.0078125,0.0390625,0.0234375,0.33203125,0.5546875,0.13671875,0.1875,0.49609375,0.34375,0.5,0.09765625,3.359375,1,0.31640625,0.328125,0.31640625,0.0625,0.25390625,0.0078125,0.2734375,0,0.05078125,0.05078125,0.15625,0,0.12109375,0.01953125,0.12109375,0.0390625,0.19140625,0.03125,0.1484375,0.0703125,0.25390625,0.0078125,0.0078125,0.1875,0.140625,0.03125,0.015625,0.0390625,0.18359375,0.00390625,0.1171875,0.22265625,0.10546875,0.16796875,2.43359375,0.00390625,0,0,0.00390625,0.0078125,0.015625,0,0.40625,0,0,0.04296875,0.03515625,0.13671875,0.01953125,0.00390625,0.0390625,0.06640625,0,0.00390625,0.015625,0.140625,0.01171875,0.078125,0.00390625,0,0,0.01171875,0.2421875,0,0.609375,0,0.078125,0.00390625,0.18359375,0.3828125,0.03515625,0.00390625,0.03125,0.11328125,0.02734375,0.17578125,0,0.0625,0,0,0.04296875,0,0.03515625,0.0390625,0.11328125,0.04296875,0.04296875,0.15234375,0.00390625,0.01171875,0
12,473,116.8853,473,697,245.8166,697,18.69,18.69,42.18083,40.2121,3.87,3.87,0.075,8.38671875,17.30859375,24.1328125,1.50390625,0.12890625,1.1171875,0.171875,3.484375,0.6484375,0.30078125,0.2265625,0.421875,0.375,0.05078125,4.22265625,0.4296875,0.7890625,0.140625,0.38671875,2.01953125,0.25,0.7265625,0.27734375,0.1015625,0.15234375,1.0703125,0.16015625,0.21484375,0.19921875,0.16015625,0.08203125,0.1328125,0.03515625,0.33984375,0.04296875,0.140625,0.078125,0,0.12109375,0,3.1640625,0,0.125,0.2421875,0.08984375,0.0546875,0.55859375,0.2109375,0.01953125,0.12890625,0.17578125,1.21484375,0.78125,0.1328125,0.171875,0.00390625,0.09375,0.00390625,0.38671875,0.51953125,0.0078125,0.69921875,0.0078125,0.01953125,0.05859375,0.03515625,0.08984375,0.00390625,0.21484375,0.015625,0.07421875,0.05078125,0.06640625,0.05859375,0.0078125,0.0625,0.140625,0.05859375,2.390625,0.29296875,0.078125,0.3671875,1.46875,0.01171875,0.07421875,0,0.609375,0,0.015625,0.10546875,0.1484375,0.10546875,0.01953125,0.01171875,0.01953125,0.03125,0.00390625,0.03515625,0.05078125,0.02734375,0.00390625,0,0.00390625,0.0078125,0.00390625,0.015625,0,0.03125,0.0078125,0,3.92578125,0.13671875,0.3984375,0.33203125,6.296875,0.0546875,0.03125,0,0.00390625,0,0,0,0.57421875,0,0.0390625,0.38671875,0.01953125,0.33984375,0.2109375,0,0.265625,0.00390625,0.0078125,0,0.00390625,0.140625,0.00390625,0.015625,0.00390625,0,0.00390625,0,0.0546875,0,0.04296875,0.05078125,0.00390625,0,0.02734375,0.05859375,0.00390625,0.03125,0,0.00390625,0.02734375,0.13671875,0,0,0,0.015625,0.02734375,0.00390625,0.00390625,0.0390625,0,0.00390625,0,0.01953125,0.00390625,0.00390625,0.015625
13,473,116.8853,473,697,245.8166,697,18.69,18.69,42.18083,40.2121,3.87,3.87,0.075,8.30859375,18.13671875,24.3125,1.16796875,0.1796875,1.12890625,0.171875,3.15625,0.625,0.30859375,0.25,0.32421875,0.32421875,0.10546875,4.66796875,0.34765625,0.69921875,0.140625,0.30078125,2.0625,0.234375,0.640625,0.203125,0.140625,0.20703125,0.87109375,0.1015625,0.2578125,0.16796875,0.19921875,0.05078125,0.09375,0.05078125,0.26171875,0.03515625,0.13671875,0.0625,0.00390625,0.1171875,0.00390625,3.06640625,0,0.125,0.23828125,0.09375,0.03515625,0.4609375,0.21875,0.01953125,0.1640625,0.1328125,1.13671875,0.8125,0.16015625,0.18359375,0,0.09765625,0,0.41015625,0.5546875,0.01953125,0.78125,0,0.01953125,0.09375,0.05078125,0.0625,0.00390625,0.21875,0.05078125,0.0625,0.078125,0.03515625,0.046875,0.01953125,0.05078125,0.1171875,0.046875,2.57421875,0.2734375,0.05078125,0.359375,1.41015625,0,0.08984375,0.00390625,0.6796875,0.00390625,0.01171875,0.08203125,0.28125,0.09375,0.03125,0.015625,0.015625,0.03125,0,0.0390625,0.0625,0.03515625,0.015625,0.00390625,0,0.01171875,0,0.0078125,0.00390625,0.03125,0.0078125,0,3.53515625,0.16015625,0.3046875,0.3203125,6.4140625,0.0390625,0.03125,0,0.00390625,0,0.0078125,0,0.5859375,0.00390625,0.0390625,0.40625,0.01953125,0.40625,0.24609375,0.00390625,0.20703125,0.00390625,0.00390625,0,0.0078125,0.16015625,0.0078125,0.03125,0,0,0.00390625,0.00390625,0.05078125,0.00390625,0.0234375,0.0390625,0,0,0.01953125,0.08203125,0.0078125,0.02734375,0,0,0.0390625,0.10546875,0,0,0.0078125,0.0078125,0.02734375,0.015625,0,0.078125,0,0.0078125,0.00390625,0.03515625,0,0,0.0078125
14,473,116.8853,473,697,245.8166,697,18.69,18.69,42.18083,40.2121,3.87,3.87,0.075,9.0078125,16.96875,24.203125,1.296875,0.140625,1.09375,0.12109375,3.51953125,0.609375,0.35546875,0.21875,0.28125,0.30078125,0.0546875,4.3046875,0.34375,0.62890625,0.09375,0.27734375,2.2578125,0.265625,0.58984375,0.23828125,0.125,0.18359375,1.12890625,0.109375,0.23046875,0.2265625,0.1953125,0.04296875,0.1015625,0.0625,0.25390625,0.0546875,0.125,0.046875,0,0.13671875,0.00390625,2.8671875,0,0.12109375,0.3046875,0.1328125,0.0703125,0.546875,0.22265625,0.02734375,0.20703125,0.125,1.17578125,0.90234375,0.19140625,0.171875,0.0078125,0.1171875,0.01953125,0.45703125,0.5703125,0.0234375,0.828125,0.015625,0.01953125,0.07421875,0.03515625,0.07421875,0.0078125,0.20703125,0.0390625,0.09375,0.0859375,0.0390625,0.06640625,0.01953125,0.078125,0.13671875,0.046875,2.32421875,0.25,0.078125,0.4140625,1.46875,0.00390625,0.078125,0,0.6640625,0,0.01171875,0.0703125,0.2265625,0.08203125,0.015625,0,0.03125,0.02734375,0,0.04296875,0.06640625,0.01953125,0.0078125,0.0078125,0.0078125,0.01171875,0,0.01171875,0,0.02734375,0.0078125,0,3.59765625,0.12890625,0.46875,0.30078125,6.4296875,0.046875,0.05078125,0.00390625,0.0078125,0,0.00390625,0,0.6796875,0.00390625,0.03125,0.421875,0.02734375,0.42578125,0.2734375,0.00390625,0.19140625,0.00390625,0,0,0.01171875,0.09765625,0.00390625,0.02734375,0.00390625,0,0.0078125,0,0.046875,0,0.03125,0.01953125,0,0,0.00390625,0.05078125,0.01171875,0.02734375,0,0,0.04296875,0.10546875,0.00390625,0,0.0078125,0.0078125,0.015625,0.0078125,0,0.02734375,0,0,0,0.0234375,0.01171875,0,0.015625
15,473,116.8853,473,697,245.8166,697,18.69,18.69,42.18083,40.2121,3.87,3.87,0.075,8.65625,15.33203125,26.25390625,1.2265625,0.14453125,1.16015625,0.125,3.46875,0.6328125,0.2578125,0.23828125,0.44921875,0.30078125,0.078125,4.56640625,0.40625,0.78515625,0.140625,0.34765625,2.109375,0.22265625,0.60546875,0.19921875,0.08984375,0.1796875,1.140625,0.14453125,0.2265625,0.21484375,0.1640625,0.05078125,0.109375,0.0078125,0.3046875,0.0703125,0.1640625,0.03515625,0,0.10546875,0.0078125,2.97265625,0,0.2265625,0.18359375,0.10546875,0.0546875,0.515625,0.19921875,0.01953125,0.171875,0.16015625,1.01953125,0.96484375,0.1796875,0.1640625,0.00390625,0.11328125,0.01171875,0.421875,0.51171875,0.01953125,0.7109375,0,0.0078125,0.0703125,0.0625,0.0546875,0.02734375,0.1796875,0.01171875,0.0625,0.046875,0.03125,0.06640625,0.0078125,0.09375,0.109375,0.03125,2.54296875,0.24609375,0.11328125,0.3203125,1.40234375,0.00390625,0.08984375,0,0.70703125,0,0.01953125,0.07421875,0.14453125,0.08203125,0.04296875,0.01171875,0.03515625,0.01953125,0,0.0390625,0.04296875,0.02734375,0.00390625,0.01171875,0.00390625,0.0078125,0,0,0,0.03515625,0.00390625,0,3.30859375,0.19140625,0.390625,0.33984375,6.6875,0.0390625,0.02734375,0,0.0078125,0,0.00390625,0,0.703125,0,0.04296875,0.40625,0.015625,0.3203125,0.2890625,0.00390625,0.265625,0,0.0078125,0,0.00390625,0.08984375,0.00390625,0.03125,0,0,0.0078125,0.00390625,0.04296875,0,0.01953125,0.03515625,0,0,0,0.05859375,0.0078125,0.03515625,0,0,0.0546875,0.07421875,0,0,0,0.0078125,0.015625,0.0078125,0.00390625,0.05859375,0,0.0078125,0,0.015625,0.00390625,0,0.01171875
16,473,116.8853,473,697,245.8166,697,18.69,18.69,42.18083,40.2121,3.87,3.87,0.075,9.18359375,13.66015625,26.7265625,1.19921875,0.12890625,1.359375,0.15234375,3.73828125,0.6953125,0.33203125,0.14453125,0.3828125,0.33203125,0.0625,4.59765625,0.41015625,0.8359375,0.1328125,0.328125,2.40234375,0.19140625,0.5546875,0.21484375,0.08203125,0.1171875,1.23046875,0.1640625,0.2265625,0.22265625,0.16015625,0.05078125,0.1015625,0.03125,0.24609375,0.05078125,0.1640625,0.05078125,0,0.1328125,0,2.82421875,0.00390625,0.16015625,0.16015625,0.13671875,0.05859375,0.65234375,0.20703125,0.03515625,0.2421875,0.13671875,1.09375,0.89453125,0.11328125,0.12890625,0.00390625,0.078125,0.015625,0.40234375,0.66796875,0.015625,0.66796875,0.00390625,0.01953125,0.06640625,0.05859375,0.1015625,0.01171875,0.22265625,0.0234375,0.0859375,0.0703125,0.04296875,0.046875,0.0078125,0.09765625,0.0859375,0.0546875,2.609375,0.25390625,0.07421875,0.22265625,1.4765625,0.00390625,0.14453125,0,0.6796875,0,0.02734375,0.06640625,0.1484375,0.10546875,0.03125,0.015625,0.03125,0.03515625,0,0.046875,0.06640625,0.02734375,0.01171875,0.00390625,0.0078125,0.00390625,0,0.00390625,0,0.01953125,0,0.00390625,2.66015625,0.11328125,0.390625,0.2890625,7.3984375,0.0546875,0.02734375,0,0,0.00390625,0,0,0.65625,0.00390625,0.03515625,0.31640625,0.01171875,0.30078125,0.3203125,0,0.1875,0.00390625,0,0.00390625,0.015625,0.09765625,0.015625,0.02734375,0.00390625,0,0.00390625,0.00390625,0.07421875,0.00390625,0.0234375,0.04296875,0,0,0.0078125,0.01953125,0.0078125,0.0234375,0,0,0.0234375,0.09375,0,0,0,0,0.015625,0.015625,0,0.0546875,0,0.00390625,0,0.01171875,0,0,0.015625
17,473,116.8853,473,697,245.8166,697,18.69,18.69,42.18083,40.2121,3.87,3.87,0.075,8.9921875,13.6171875,27.6796875,1.02734375,0.20703125,1.203125,0.16015625,4.0625,0.72265625,0.2890625,0.14453125,0.40234375,0.30859375,0.0859375,4.69140625,0.29296875,0.875,0.140625,0.296875,2.19140625,0.2578125,0.5078125,0.125,0.08984375,0.12109375,1.19140625,0.15234375,0.25,0.23828125,0.125,0.0703125,0.1015625,0.03515625,0.22265625,0.05859375,0.12109375,0.03515625,0.00390625,0.14453125,0.01953125,2.68359375,0,0.12109375,0.125,0.09765625,0.06640625,0.56640625,0.18359375,0.02734375,0.26171875,0.12109375,1.015625,1.01953125,0.109375,0.140625,0.0234375,0.0625,0.00390625,0.5390625,0.578125,0.01171875,0.7734375,0.00390625,0.03125,0.05078125,0.02734375,0.1015625,0.01953125,0.23046875,0.0234375,0.04296875,0.0546875,0.03515625,0.0546875,0.015625,0.09375,0.08984375,0.046875,2.8515625,0.2890625,0.05859375,0.296875,1.53125,0.0078125,0.07421875,0.00390625,0.75,0,0.0234375,0.06640625,0.1328125,0.109375,0.0234375,0.01171875,0.04296875,0.02734375,0,0.0703125,0.05078125,0.0234375,0.0078125,0.00390625,0.00390625,0.0078125,0,0.015625,0,0.03515625,0.0078125,0.00390625,2.07421875,0.09765625,0.33203125,0.19140625,7.515625,0.04296875,0.01171875,0,0,0,0.0078125,0,0.62890625,0.00390625,0.02734375,0.37890625,0.015625,0.24609375,0.21875,0.0078125,0.203125,0.00390625,0.0078125,0,0.01953125,0.14453125,0.01953125,0.0390625,0.00390625,0,0.0078125,0.0078125,0.05859375,0,0.01953125,0.06640625,0,0,0.00390625,0.04296875,0,0.02734375,0,0,0.03515625,0.1171875,0.00390625,0,0,0.00390625,0.015625,0.00390625,0,0.02734375,0.0078125,0.0078125,0.00390625,0.01171875,0.0234375,0.00390625,0.01171875
18,202.1696,116.8853,222.9448,450,225,444.2271,50.87,50.87,42.18083,40.2121,4.41,5.0762,0,7.60546875,13.50390625,46.65625,0.82421875,0.1328125,1.8359375,0.01953125,4.63671875,1.78125,0.24609375,0.29296875,0.1796875,0.50390625,0.06640625,3.48046875,0.109375,0.03515625,0.03515625,0.16796875,0.4140625,0.3203125,0.8671875,0.17578125,0.0703125,0.06640625,1.0546875,0.328125,0.31640625,0.2109375,0.67578125,0.015625,0.15625,0.05859375,0.32421875,0.01171875,0.1015625,0.0703125,0.00390625,0.0625,0.0078125,1.36328125,0,0.046875,0.12109375,0.296875,0.0390625,0.25390625,0.02734375,0.015625,0.15234375,0.0390625,0.22265625,0.67578125,0.0625,0.2109375,0.0234375,0.0546875,0.02734375,0.50390625,0.3125,0.0078125,0.43359375,0,0,0.07421875,0.07421875,0.5625,0.00390625,0.05859375,0.04296875,0.0546875,0.12109375,0.0703125,0.00390625,0,0.8046875,0.0546875,0.1484375,0.8828125,0.30859375,0.03515625,0.109375,0.57421875,0,0.09375,0,0.05859375,0,0.1171875,0.07421875,0.078125,0.0078125,0.01953125,0.15625,0,0.00390625,0,0.01953125,0.015625,0.01953125,0.0625,0,0.00390625,0.0390625,0,0.01171875,0.0078125,0.25,0.00390625,0,0.0625,0.078125,0.02734375,0.0546875,0.5859375,0.01953125,0.00390625,0.07421875,0.00390625,0.0390625,0.00390625,0,0.1484375,0,0.046875,0.05078125,0.01953125,0,0.0234375,0.04296875,0.05078125,0.00390625,0,0,0,0.015625,0.00390625,0.00390625,0.01171875,0,0.00390625,0,0.2265625,0.0078125,0.13671875,0.015625,0,0.0234375,0.05078125,0.01171875,0.01171875,0.01171875,0.01171875,0,0.0078125,0.6796875,0,0,0,0.015625,0,0,0.0078125,0.015625,0.00390625,0.01953125,0.00390625,0.00390625,0,0,0.01171875
19,202.1696,116.8853,222.9448,450,225,444.2271,50.87,51.87,42.18083,40.2121,4.41,5.0762,0,7.7734375,14.94140625,46.07421875,0.8125,0.125,1.58984375,0.04296875,4.31640625,1.6953125,0.3828125,0.34375,0.14453125,0.5,0.046875,3.03125,0.078125,0.015625,0.02734375,0.1953125,0.359375,0.33984375,1.02734375,0.1796875,0.1171875,0.06640625,1.03125,0.1640625,0.30078125,0.11328125,0.890625,0.015625,0.1171875,0.05078125,0.421875,0.015625,0.08984375,0.04296875,0.01171875,0.09765625,0.01953125,1.44140625,0.00390625,0.03125,0.140625,0.3046875,0.01953125,0.19921875,0.05078125,0.01171875,0.11328125,0.0625,0.27734375,0.4296875,0.06640625,0.29296875,0,0.03515625,0.0390625,0.4453125,0.3515625,0.015625,0.22265625,0,0.00390625,0.07421875,0.0546875,0.70703125,0.0078125,0.078125,0.046875,0.0546875,0.20703125,0.0234375,0,0,0.75,0.046875,0.1171875,0.94140625,0.3203125,0.078125,0.14453125,0.59375,0,0.08984375,0,0.06640625,0.00390625,0.0859375,0.06640625,0.0703125,0.00390625,0.0234375,0.109375,0.01171875,0.015625,0,0.015625,0.00390625,0.015625,0.0859375,0.00390625,0,0.0625,0,0.015625,0,0.27734375,0.0078125,0,0.07421875,0.12109375,0.02734375,0.08203125,0.56640625,0.015625,0,0.05859375,0,0.02734375,0.015625,0,0.0859375,0,0.0234375,0.02734375,0.01171875,0,0.0234375,0.04296875,0.015625,0.00390625,0,0,0,0.00390625,0.015625,0.00390625,0,0,0.015625,0,0.2265625,0.00390625,0.140625,0.00390625,0.00390625,0.01953125,0.03125,0.0078125,0.0078125,0.0078125,0.015625,0,0.01171875,0.69921875,0.0078125,0,0,0.01953125,0.0078125,0.00390625,0,0.0078125,0.00390625,0.01953125,0,0.01953125,0,0.00390625,0.015625
20,202.1696,116.8853,222.9448,450,225,444.2271,50.87,52.87,42.18083,40.2121,4.41,5.0762,0,7.19140625,11.51953125,48.6171875,0.8984375,0.1796875,2.0859375,0.03515625,4.953125,1.734375,0.21875,0.3359375,0.15234375,0.5546875,0.0859375,2.93359375,0.09375,0.0546875,0.01171875,0.2265625,0.48828125,0.31640625,0.56640625,0.171875,0.06640625,0.04296875,0.98828125,0.25,0.328125,0.15234375,0.28125,0.015625,0.13671875,0.05078125,0.3984375,0.015625,0.14453125,0.02734375,0.01171875,0.0859375,0.02734375,1.921875,0,0.03515625,0.1328125,0.26171875,0.015625,0.2265625,0.0625,0.0078125,0.10546875,0.06640625,0.26953125,0.75,0.02734375,0.1171875,0.0234375,0.05859375,0.0078125,0.44140625,0.32421875,0.00390625,0.28125,0,0.0078125,0.0703125,0.12890625,0.65625,0.0078125,0.01171875,0.0390625,0.0625,0.16015625,0.05078125,0,0,0.89453125,0.05078125,0.1953125,0.89453125,0.26171875,0.0390625,0.125,0.7578125,0,0.08984375,0.00390625,0.0625,0,0.09765625,0.06640625,0.0859375,0.00390625,0.0234375,0.08203125,0.015625,0.01171875,0,0.0078125,0.01953125,0,0.0546875,0,0,0.03125,0,0.0234375,0.00390625,0.27734375,0,0.00390625,0.12890625,0.15234375,0.01171875,0.04296875,0.66015625,0.046875,0.00390625,0.078125,0.00390625,0.01953125,0.01171875,0,0.18359375,0.00390625,0.03125,0.03515625,0.01171875,0,0.0390625,0.01171875,0.03125,0,0.00390625,0,0.01953125,0.01953125,0.0234375,0.0078125,0,0,0.015625,0.00390625,0.1953125,0.01171875,0.15234375,0.00390625,0,0.01171875,0.0703125,0.015625,0.00390625,0,0,0,0,0.8671875,0,0,0,0.02734375,0.0234375,0,0.0078125,0.01171875,0,0.01171875,0,0.00390625,0,0,0.01171875
21,202.1696,116.8853,222.9448,450,225,444.2271,50.87,53.87,42.18083,40.2121,4.41,5.0762,0,7.3828125,13.796875,48.921875,0.86328125,0.09375,1.71484375,0.046875,4.3359375,1.5546875,0.41015625,0.4453125,0.15625,0.5,0.07421875,2.6015625,0.1171875,0.0546875,0.01953125,0.2265625,0.48828125,0.23046875,0.80078125,0.24609375,0.1171875,0.0546875,0.94921875,0.171875,0.21484375,0.14453125,0.625,0.01953125,0.078125,0.078125,0.34375,0.01953125,0.08984375,0.046875,0.015625,0.08984375,0.0078125,1.28125,0,0.03515625,0.1484375,0.28125,0.01953125,0.16796875,0.046875,0.0078125,0.08984375,0.0703125,0.27734375,0.46484375,0.0546875,0.2109375,0.0234375,0.06640625,0.02734375,0.41796875,0.296875,0.00390625,0.265625,0,0,0.08203125,0.1171875,0.83203125,0.0078125,0.03125,0.0546875,0.08203125,0.20703125,0.03125,0,0,0.66015625,0.0390625,0.1328125,0.7734375,0.28515625,0.06640625,0.1875,0.609375,0.00390625,0.04296875,0.0078125,0.06640625,0.00390625,0.0703125,0.078125,0.1171875,0.00390625,0.01953125,0.1328125,0.015625,0.0078125,0,0.0078125,0.00390625,0.00390625,0.09375,0.0078125,0,0.0546875,0,0.015625,0,0.2265625,0,0,0.11328125,0.08984375,0.02734375,0.0703125,0.5234375,0.0234375,0,0.06640625,0,0.03125,0,0,0.08984375,0,0.0234375,0.04296875,0.015625,0.0078125,0.01171875,0.0234375,0.0390625,0,0,0,0,0.03515625,0.01953125,0.0078125,0,0,0,0,0.16015625,0,0.17578125,0.00390625,0.00390625,0.0078125,0.046875,0.015625,0.0078125,0.00390625,0.015625,0,0.0078125,0.62890625,0,0,0,0.01953125,0.00390625,0,0,0.0078125,0,0.0234375,0,0.0078125,0.00390625,0,0.00390625
22,202.1696,116.8853,222.9448,450,225,444.2271,50.87,54.87,42.18083,40.2121,4.41,5.0762,0,7.2421875,9.453125,52.7265625,0.87109375,0.140625,2.2109375,0.05078125,5.359375,1.57421875,0.265625,0.234375,0.2109375,0.55859375,0.0390625,3.015625,0.09375,0.06640625,0.0078125,0.14453125,0.4296875,0.296875,0.50390625,0.16015625,0.03515625,0.01953125,0.9609375,0.3125,0.24609375,0.16015625,0.2421875,0.01953125,0.11328125,0.02734375,0.2890625,0.01171875,0.09765625,0.02734375,0.0078125,0.10546875,0.015625,1.63671875,0,0.0859375,0.140625,0.2578125,0.0078125,0.20703125,0.04296875,0.03125,0.14453125,0.05859375,0.20703125,0.453125,0.0234375,0.08203125,0.02734375,0.05859375,0.0078125,0.515625,0.3359375,0.00390625,0.21875,0,0.015625,0.0546875,0.12109375,0.61328125,0.01171875,0.02734375,0.03125,0.09375,0.1015625,0.05078125,0.00390625,0.00390625,0.875,0.0234375,0.12890625,0.75390625,0.2734375,0.0234375,0.03515625,0.66015625,0.00390625,0.08203125,0.00390625,0.0625,0,0.08203125,0.06640625,0.0390625,0.015625,0.01171875,0.12890625,0.00390625,0.015625,0,0.0078125,0,0,0.01953125,0.015625,0.00390625,0.02734375,0,0.01171875,0.00390625,0.2578125,0,0,0.0859375,0.08203125,0.0234375,0.02734375,0.73046875,0.0234375,0,0.05078125,0,0.00390625,0.0078125,0,0.1484375,0,0.04296875,0.04296875,0.02734375,0,0.0234375,0.03125,0.0078125,0,0,0,0.00390625,0.0078125,0.01171875,0.00390625,0,0,0.01171875,0,0.23828125,0.0078125,0.07421875,0.00390625,0,0.01953125,0.0390625,0.00390625,0,0.01953125,0,0,0.0078125,0.46875,0,0,0,0.0078125,0.0078125,0.00390625,0.00390625,0.01171875,0.01171875,0,0,0.00390625,0,0,0.0078125
