,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Unclassified,Burkholderiales,Chitinophagales,Others,Rickettsiales,Bacteroidales,Chlamydiales,Sphingobacteriales,Bdellovibrionales,Polyangiales,Rhizobiales,Oscillospirales,Anaerolineales,0319-6G20,Pseudomonadales,Gemmatales,Cytophagales,Babeliales,Pirellulales,Flavobacteriales,SBR1031,Pedosphaerales,Xanthomonadales,Phycisphaerales,Haliangiales,Saccharimonadales,Omnitrophales,Candidatus Nomurabacteria,Lachnospirales,Myxococcales,Woesearchaeales,Microtrichales,Christensenellales,Caldilineales,Micavibrionales,Peptostreptococcales-Tissierellales,Spirochaetales,Oligoflexales,Candidatus Magasanikbacteria,Chloroplast,Nitrospirales,Legionellales,Bacteriovoracales,Sphingomonadales,Planctomycetales,metagenome,Absconditabacteriales (SR1),WCHB1-41,Paracaedibacterales,Candidatus Kaiserbacteria,Micrococcales,Verrucomicrobiales,Campylobacterales,Gammaproteobacteria Incertae Sedis,Opitutales,Solirubrobacterales,Rhodobacterales,Gemmatimonadales,Candidatus Moranbacteria,Fimbriimonadales,Rhodospirillales,Enterobacterales,Diplorickettsiales,Candidatus Woesebacteria,Caulobacterales,Candidatus Peregrinibacteria,mle1-27,RF39,Desulfovibrionales,Acetobacterales,Clostridiales,Chloroflexales,Erysipelotrichales,Methylococcales,Coxiellales,Leptospirales,RBG-13-54-9,Ardenticatenales,Blastocatellales,44524,Vicinamibacterales,Competibacterales,Kapabacteriales,Isosphaerales,Lactobacillales,Chthoniobacterales,Ignavibacteriales,Gaiellales,Candidatus Pacebacteria,Veillonellales-Selenomonadales,Bryobacterales,Desulfobacterales,Corynebacteriales,Hydrogenedentiales,mle1-8,Silvanigrellales,Blfdi19,Fibrobacterales,Tepidisphaerales,Candidatus Peribacteria,Thermoanaerobaculales,Cyanobacteriales,Candidatus Shapirobacteria,PB19,Holosporales,Propionibacteriales,Thermomicrobiales,Candidatus Campbellbacteria,Nannocystales,Chromatiales,SJA-15,Steroidobacterales,Holophagales,Kryptoniales,SJA-28,Synergistales,JGI 0000069-P22,Cloacimonadales,Frankiales,Sumerlaeales,Coriobacteriales,Candidatus Kerfeldbacteria,Fusobacteriales,Acidobacteriales,Candidatus Falkowbacteria,Desulfobulbales,Clostridia UCG-014,Defluviicoccales,Thiotrichales,Victivallales,IMCC26256,S-70,Gastranaerophilales,Tistrellales,Azospirillales,Subgroup 7,Candidatus Collierbacteria,Candidatus Zambryskibacteria,Bacillales,Deinococcales,Syntrophobacterales,Candidatus Amesbacteria,Obscuribacterales,MSBL9,MVP-88,Candidatus Azambacteria,Run-SP154,Candidatus Uhrbacteria,wastewater metagenome,Subgroup 17,Pla1 lineage,Geobacterales,Candidatus Vogelbacteria,Myxococcales bacterium enrichment culture clone 11380,Actinomycetales,44216,Paenibacillales,CCM11a,Vampirovibrionales,Syntrophales,PeM15,Syntrophorhabdales,Bradymonadales,Solibacterales,Methylacidiphilales,UASB-TL25,Calditrichales,Reyranellales,Dongiales,Chthonomonadales,Candidatus Yanofskybacteria
1096,160102.4,23.7,6.72,15,2100,1.3,6.7,27.9,1285.803279,197.4546,7.13671875,10.40625,19.47265625,2.6875,0.66015625,0.296875,0.73046875,3.8203125,0.38671875,4.2109375,2.125,0.109375,0.890625,0.703125,5.640625,0.62109375,1.86328125,0.25,0.51953125,1.46875,1.00390625,0.953125,1.6640625,0.8046875,1.9140625,0.0703125,0.02734375,0.015625,0.03515625,1.17578125,0.0625,0.34375,0.15625,0.10546875,0.04296875,0.3203125,0.046875,0.18359375,0.015625,0.078125,6.58203125,0.08984375,0.0234375,1.70703125,0.328125,0.35546875,0.19140625,0.01953125,0.0546875,0.03125,0.078125,0.30859375,0.91015625,0.1953125,0.3515625,0.3671875,0.26953125,0.265625,0.13671875,0.44140625,0.1328125,0.2265625,0.0390625,0.03515625,1.765625,0.03515625,0.81640625,0.0078125,0.01953125,0.27734375,0.296875,0.04296875,0.05859375,0.3125,0.00390625,0.4296875,0.23828125,0.03515625,0.99609375,1.5390625,0.3359375,0.03125,0.12109375,0.03515625,0.0703125,0.07421875,0.01171875,0.0625,0.00390625,0.0390625,0.15234375,0.015625,0.29296875,0.21484375,0.421875,0,0.05078125,0.015625,0.046875,0.00390625,0.03125,0.01171875,0,0.3125,0.0078125,0.01171875,0.08984375,0.0078125,0.65625,0,0.00390625,0.34765625,0.01171875,0.0390625,0.24609375,0,0,0.00390625,0.01171875,0.05078125,0.00390625,0.0078125,0,0,0.00390625,0.0546875,0.00390625,0.01171875,0.12109375,0,0.26953125,0.0234375,0,0.015625,0.15234375,0.015625,0.00390625,0.01953125,0,0,0.00390625,0,0.16796875,0.00390625,0.08984375,0,0,0,0,0.31640625,0.01953125,0.01171875,0,0.05078125,0.01953125,0.09765625,0,0,0.02734375,0.015625,0.0078125,0.00390625,0.1484375,0,0.40625,0,0.046875,0.796875,0.17578125,0.00390625,0
1097,160102.4,23.7,6.72,15,2300,0.5,6.7,27.9,1285.803279,197.4546,7.58984375,9.16796875,22.21484375,2.2265625,1.015625,0.3515625,0.7109375,4.69140625,0.41796875,4.4296875,1.73046875,0.109375,1.10546875,0.875,6.64453125,0.37890625,1.984375,0.22265625,0.296875,1.765625,1.03515625,1.15234375,1.53125,0.8671875,1.58984375,0.1015625,0.0625,0.046875,0.0859375,1.2890625,0.13671875,0.24609375,0.15625,0.0546875,0.046875,0.18359375,0.08203125,0.140625,0.01953125,0.1015625,3.5859375,0.0390625,0.0390625,1.30078125,0.33203125,0.34765625,0.203125,0.02734375,0.0703125,0.046875,0.0546875,0.44140625,1.33203125,0.1328125,0.4296875,0.203125,0.15625,0.23046875,0.08984375,0.23828125,0.21875,0.3203125,0.03515625,0.0390625,1.625,0.05078125,0.796875,0.0234375,0.01953125,0.25390625,0.16015625,0.0546875,0.07421875,0.21875,0.00390625,0.55078125,0.1484375,0.04296875,1.0859375,1.53515625,0.265625,0.015625,0.15625,0.00390625,0.046875,0.046875,0.00390625,0.0078125,0.00390625,0.04296875,0.14453125,0.01171875,0.15625,0.203125,0.4375,0.00390625,0.08203125,0.02734375,0.03515625,0.01171875,0.04296875,0.00390625,0,0.33203125,0.015625,0.00390625,0.0390625,0.02734375,0.578125,0,0,0.21484375,0.03515625,0.0234375,0.18359375,0.00390625,0.01171875,0.015625,0.00390625,0.1015625,0.015625,0,0.0078125,0.00390625,0,0.0546875,0.015625,0,0.12109375,0,0.19140625,0.0390625,0.00390625,0.0234375,0.16796875,0.01953125,0.0078125,0.0625,0,0,0,0,0.21875,0.00390625,0.11328125,0,0,0,0.00390625,0.2578125,0.02734375,0.01953125,0,0.046875,0.02734375,0.0234375,0,0,0.03125,0.03125,0.0078125,0.03125,0.19140625,0,0.4921875,0,0.04296875,0.6953125,0.22265625,0.015625,0
1098,160102.4,23.7,6.72,15,2300,0.5,6.7,27.9,1285.803279,197.4546,6.15234375,15.94140625,18.796875,1.95703125,0.8515625,0.38671875,0.59375,3.953125,0.3984375,3.59765625,1.9765625,0.1171875,0.66796875,0.5390625,10.39453125,0.48828125,1.73046875,0.203125,0.2578125,1.69140625,0.79296875,0.87890625,1.4921875,0.515625,1.54296875,0.09765625,0.05078125,0.03515625,0.09375,0.7734375,0.08203125,0.27734375,0.15625,0.06640625,0.09375,0.25390625,0.0625,0.16796875,0.01953125,0.07421875,4.59765625,0.09375,0.02734375,1.2421875,0.203125,0.35546875,0.20703125,0.00390625,0.0625,0.0390625,0.140625,0.359375,0.8359375,0.23828125,0.3125,0.203125,0.41015625,0.25390625,0.0703125,0.2578125,0.1484375,0.3828125,0.046875,0.04296875,1.38671875,0.06640625,0.55859375,0.046875,0.0234375,0.26953125,0.23046875,0.0859375,0.09375,0.19140625,0.00390625,0.265625,0.125,0.04296875,0.70703125,1.24609375,0.29296875,0.02734375,0.09375,0.02734375,0.1328125,0.0546875,0,0.015625,0.00390625,0.0234375,0.09375,0.01171875,0.21875,0.14453125,0.34765625,0,0.0625,0.0390625,0.02734375,0.00390625,0.0390625,0,0,0.30078125,0.01953125,0.01953125,0.06640625,0.0234375,0.51953125,0.0078125,0,0.1796875,0.03515625,0.02734375,0.23828125,0,0,0,0.015625,0.046875,0.0078125,0,0.01953125,0,0,0.03515625,0.00390625,0.015625,0.1015625,0.00390625,0.19140625,0.01953125,0,0.0234375,0.08984375,0,0.01171875,0.0234375,0.00390625,0.00390625,0.00390625,0,0.15625,0.00390625,0.078125,0,0.02734375,0,0.00390625,0.3515625,0.01953125,0.0078125,0,0.07421875,0.01953125,0.0859375,0,0.00390625,0.0078125,0.0390625,0.01171875,0.0078125,0.1171875,0.00390625,0.29296875,0,0.0390625,0.67578125,0.15234375,0,0
1099,160102.4,23.7,6.72,15,2300,0.5,6.7,27.9,1285.803279,197.4546,6.43359375,13.72265625,19.83984375,1.91796875,0.95703125,0.39453125,0.69921875,4.671875,0.4609375,3.65625,1.75,0.13671875,0.8515625,0.75,8.74609375,0.46875,1.94140625,0.2421875,0.33984375,1.73828125,0.97265625,0.8984375,1.5859375,0.51171875,1.21484375,0.078125,0.078125,0.05859375,0.109375,0.90625,0.10546875,0.26171875,0.09765625,0.046875,0.078125,0.17578125,0.0390625,0.15625,0.02734375,0.14453125,4.1171875,0.04296875,0.03125,1.3984375,0.2578125,0.3359375,0.23046875,0.01171875,0.078125,0.0390625,0.125,0.28125,0.890625,0.23046875,0.3046875,0.234375,0.28125,0.20703125,0.10546875,0.3515625,0.18359375,0.37890625,0.015625,0.04296875,1.19921875,0.0390625,0.55078125,0.04296875,0.01953125,0.18359375,0.1640625,0.07421875,0.06640625,0.15625,0,0.43359375,0.171875,0.0625,1.03125,2.02734375,0.36328125,0.0390625,0.11328125,0.02734375,0.0703125,0.04296875,0,0.01953125,0,0.05078125,0.125,0.01171875,0.171875,0.171875,0.265625,0.00390625,0.08203125,0.04296875,0.03125,0.01171875,0.04296875,0.00390625,0,0.28125,0.01171875,0.0234375,0.0703125,0.02734375,0.49609375,0.0078125,0,0.26953125,0.0546875,0.0234375,0.328125,0.015625,0.00390625,0.015625,0.0078125,0.046875,0,0,0.03125,0,0.00390625,0.046875,0.0078125,0.0078125,0.078125,0.00390625,0.1796875,0.04296875,0.00390625,0.00390625,0.13671875,0.015625,0.015625,0.0234375,0,0,0.01171875,0,0.21875,0.0078125,0.0625,0.00390625,0.015625,0,0.0078125,0.23828125,0.02734375,0.0234375,0,0.078125,0.05078125,0.06640625,0,0.0078125,0.0234375,0.02734375,0.00390625,0.01171875,0.1171875,0,0.42578125,0,0.06640625,0.62109375,0.2265625,0.015625,0
1100,160102.4,23.7,6.72,15,2450,2.2,6.7,27.9,1285.803279,197.4546,5.41796875,15.7109375,23.21484375,1.46484375,0.70703125,0.359375,0.55078125,3.43359375,0.47265625,2.3828125,1.76953125,0.1796875,0.4765625,0.453125,4.70703125,0.45703125,2.4609375,0.1484375,0.29296875,4.15625,0.859375,0.8125,2.00390625,0.48828125,1.69140625,0.08203125,0.0625,0.2109375,0.1484375,0.6875,0.0390625,0.23828125,0.12109375,0.14453125,0.0625,0.24609375,0.07421875,0.11328125,0.04296875,0.0703125,4.44921875,0.05859375,0.109375,1.1484375,0.2578125,0.1640625,0.14453125,0.015625,0.0625,0.046875,0.1015625,0.28125,0.921875,0.2421875,0.5859375,0.2265625,0.24609375,0.203125,0.11328125,0.3984375,0.1015625,0.30078125,0.02734375,0.0390625,0.7265625,0.046875,0.67578125,0.00390625,0.01953125,0.1484375,0.13671875,0.26953125,0.0625,0.15625,0.03125,1.61328125,0.171875,0.046875,0.89453125,1.984375,0.203125,0.03515625,0.578125,0.0390625,0.12109375,0.0390625,0.01953125,0.015625,0,0.04296875,0.1953125,0.01171875,0.25390625,0.10546875,0.1953125,0.0078125,0.0546875,0.17578125,0.0703125,0.01171875,0.01953125,0.00390625,0,0.15234375,0.01171875,0.0078125,0.03515625,0.04296875,0.4296875,0,0,0.1015625,0.07421875,0.02734375,0.20703125,0.00390625,0.0078125,0.0078125,0.02734375,0.0390625,0.0078125,0,0.16796875,0.00390625,0.0078125,0.03125,0.01171875,0.00390625,0.0859375,0.00390625,0.1953125,0.01171875,0.00390625,0.01953125,0.0390625,0.03515625,0.0234375,0.04296875,0,0.00390625,0.00390625,0.0078125,0.234375,0,0.1171875,0,0.00390625,0.01171875,0.015625,0.15234375,0.01953125,0.015625,0,0.04296875,0.0703125,0.08203125,0,0.0078125,0.015625,0.01171875,0.0078125,0.0078125,0.05859375,0.015625,0.25390625,0,0.03125,0.37890625,0.10546875,0.00390625,0
1101,160102.4,23.7,6.72,15,2450,2.2,6.7,27.9,1285.803279,197.4546,6.02734375,14.26953125,21.44140625,1.84375,0.81640625,0.34375,0.69140625,3.2265625,0.4140625,2.84375,1.828125,0.14453125,0.66015625,0.5546875,5.20703125,0.5546875,2.64453125,0.20703125,0.31640625,2.8515625,1.03515625,0.859375,1.734375,0.49609375,1.796875,0.07421875,0.07421875,0.125,0.1328125,0.828125,0.0546875,0.2890625,0.1171875,0.109375,0.03125,0.26953125,0.0546875,0.140625,0.02734375,0.05859375,5.3671875,0.0234375,0.1015625,1.33203125,0.30859375,0.23828125,0.140625,0.0234375,0.0625,0.06640625,0.109375,0.27734375,0.8125,0.2421875,0.37890625,0.20703125,0.2421875,0.21484375,0.05859375,0.4453125,0.1171875,0.2890625,0.0390625,0.046875,1.05078125,0.03125,0.69140625,0.02734375,0.03125,0.1875,0.25,0.14453125,0.078125,0.234375,0.02734375,1.3125,0.203125,0.04296875,1.21484375,2.03515625,0.2890625,0.0390625,0.3984375,0.00390625,0.09375,0.046875,0.015625,0.03125,0.00390625,0.03125,0.16796875,0.01171875,0.23828125,0.15234375,0.28515625,0,0.0703125,0.125,0.05078125,0.0078125,0.05859375,0.01171875,0,0.23046875,0.00390625,0.01171875,0.06640625,0.02734375,0.484375,0,0,0.16796875,0.05859375,0.01171875,0.2109375,0,0,0.00390625,0.015625,0.0390625,0.0078125,0.00390625,0.08984375,0,0.00390625,0.05859375,0.00390625,0.0078125,0.109375,0.01171875,0.1875,0.01953125,0.00390625,0.01171875,0.09375,0.0234375,0.01171875,0.046875,0,0.00390625,0.01171875,0.015625,0.22265625,0,0.109375,0,0,0,0.0078125,0.20703125,0.01171875,0.01171875,0,0.0546875,0.0625,0.0703125,0,0,0.015625,0.03125,0.01171875,0.0078125,0.09765625,0.00390625,0.28125,0,0.05078125,0.46875,0.16796875,0.01171875,0
1102,160102.4,23.7,6.72,15,2450,2.2,6.7,27.9,1285.803279,197.4546,7.1484375,10.01171875,19.6015625,2.3515625,0.796875,0.23828125,0.78125,4.015625,0.484375,3.73046875,1.90234375,0.21484375,0.98046875,0.78515625,6.00390625,0.63671875,1.9921875,0.24609375,0.53125,1.390625,1.2109375,1.015625,1.484375,0.7578125,1.59765625,0.08203125,0.05078125,0.0390625,0.10546875,1.01171875,0.13671875,0.28125,0.1484375,0.11328125,0.00390625,0.27734375,0.05078125,0.1953125,0.015625,0.11328125,6.78515625,0.03125,0.0234375,1.3359375,0.37890625,0.33203125,0.1015625,0.01953125,0.0703125,0.05078125,0.11328125,0.390625,1.04296875,0.1796875,0.34765625,0.33984375,0.21484375,0.2578125,0.1015625,0.27734375,0.1328125,0.21875,0.02734375,0.06640625,1.6171875,0.07421875,0.6796875,0.01953125,0.04296875,0.328125,0.30859375,0.08203125,0.1171875,0.296875,0.00390625,0.375,0.1953125,0.0546875,1.01171875,2.32421875,0.35546875,0.0234375,0.1171875,0.04296875,0.03125,0.078125,0,0.01953125,0,0.03515625,0.10546875,0.015625,0.26171875,0.21484375,0.41796875,0,0.109375,0.03125,0.046875,0.01953125,0.03515625,0,0,0.3203125,0.0078125,0.01171875,0.08203125,0.01953125,0.54296875,0.0078125,0.00390625,0.28125,0.046875,0.01171875,0.1953125,0.00390625,0.015625,0.0078125,0.02734375,0.05078125,0.00390625,0.00390625,0.046875,0,0,0.0703125,0.015625,0.0078125,0.12109375,0,0.30859375,0.01171875,0.00390625,0.01953125,0.140625,0.0078125,0.01171875,0.05859375,0,0,0,0,0.21484375,0.0078125,0.10546875,0,0,0,0,0.33203125,0.01953125,0.01953125,0,0.05859375,0.01171875,0.12109375,0,0,0.01171875,0.01171875,0.01171875,0.01171875,0.12890625,0,0.45703125,0.00390625,0.07421875,0.8125,0.25,0,0
1103,160102.4,23.7,6.72,15,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,6.8828125,10.203125,20.04296875,2.48828125,0.67578125,0.26171875,0.8203125,3.91015625,0.38671875,3.9765625,2.09375,0.1171875,0.9296875,0.69921875,5.4453125,0.609375,2.23046875,0.19921875,0.41796875,1.4453125,1.17578125,1,1.51953125,0.84375,1.72265625,0.09765625,0.0703125,0.0390625,0.0703125,1.109375,0.16796875,0.328125,0.140625,0.08984375,0.03125,0.31640625,0.0703125,0.12109375,0.03125,0.10546875,6.93359375,0.046875,0.01953125,1.4453125,0.34765625,0.41015625,0.16015625,0.0234375,0.0703125,0.03515625,0.05078125,0.38671875,0.76953125,0.2109375,0.265625,0.30078125,0.16015625,0.24609375,0.08203125,0.35546875,0.203125,0.1796875,0.03515625,0.08203125,1.51953125,0.046875,0.79296875,0.0234375,0.01953125,0.23828125,0.31640625,0.078125,0.109375,0.27734375,0.00390625,0.375,0.21875,0.0390625,1.18359375,1.7109375,0.4765625,0.015625,0.12890625,0.0234375,0.046875,0.0625,0,0.046875,0,0.02734375,0.1484375,0,0.2734375,0.26171875,0.43359375,0.00390625,0.06640625,0.03125,0.0546875,0.0078125,0.04296875,0.00390625,0,0.3515625,0.0078125,0.0078125,0.1015625,0.015625,0.5859375,0,0,0.26171875,0.03515625,0.04296875,0.234375,0,0.01171875,0.00390625,0.01171875,0.07421875,0.0078125,0,0.0078125,0,0,0.04296875,0.0078125,0.0078125,0.14453125,0,0.2890625,0.03515625,0,0.01953125,0.1328125,0.01953125,0.03125,0.03515625,0,0.00390625,0.01171875,0,0.1484375,0.0078125,0.09765625,0,0,0,0,0.40625,0.02734375,0,0,0.09765625,0.03125,0.07421875,0.00390625,0.00390625,0.01171875,0.01953125,0.01171875,0.015625,0.15625,0.00390625,0.42578125,0,0.03515625,0.87109375,0.1875,0,0.00390625
1104,160102.4,23.7,6.72,15,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,6.70703125,10.33203125,21.6875,1.97265625,0.87890625,0.359375,0.83984375,4.30859375,0.33984375,3.8984375,1.91796875,0.10546875,1.1640625,0.73046875,5.93359375,0.546875,2.06640625,0.203125,0.44140625,1.62890625,1,1.11328125,1.29296875,0.81640625,1.6484375,0.06640625,0.0390625,0.04296875,0.078125,1.09375,0.08984375,0.296875,0.1171875,0.11328125,0.02734375,0.3671875,0.05078125,0.203125,0.0234375,0.16015625,6.4609375,0.046875,0.03125,1.234375,0.34765625,0.40625,0.171875,0.03515625,0.0703125,0.046875,0.0234375,0.51171875,0.890625,0.12890625,0.3046875,0.28515625,0.12109375,0.1953125,0.078125,0.2421875,0.13671875,0.19140625,0.0390625,0.0859375,1.40234375,0.0390625,0.64453125,0.015625,0.0234375,0.23828125,0.28125,0.08984375,0.08984375,0.28515625,0.00390625,0.4375,0.16015625,0.046875,0.953125,1.515625,0.33984375,0.05078125,0.1484375,0.015625,0.046875,0.0546875,0,0.04296875,0,0.03125,0.1015625,0.01171875,0.265625,0.2578125,0.34765625,0,0.05078125,0.04296875,0.05078125,0.01171875,0.0546875,0,0,0.3125,0.0078125,0.01171875,0.04296875,0.01171875,0.5,0,0,0.26953125,0.0390625,0.03515625,0.19921875,0.0078125,0,0.015625,0.0078125,0.03125,0.01171875,0,0.00390625,0.00390625,0,0.06640625,0.015625,0.0078125,0.13671875,0.00390625,0.265625,0.05078125,0,0.03125,0.15234375,0.01171875,0.02734375,0.06640625,0.00390625,0.00390625,0.00390625,0,0.2421875,0.00390625,0.12890625,0,0,0,0.0078125,0.26953125,0.015625,0.02734375,0,0.06640625,0.01953125,0.06640625,0,0,0.015625,0.0234375,0,0.015625,0.171875,0,0.515625,0,0.046875,0.7890625,0.26171875,0.01171875,0
1105,160102.4,23.7,6.72,15,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,6.87890625,10.375,20.90625,2.296875,0.7734375,0.31640625,0.75390625,3.671875,0.30078125,4.19140625,2.0625,0.1484375,1.0234375,0.6796875,5.4296875,0.63671875,1.94140625,0.22265625,0.3984375,1.38671875,1.05859375,1.05859375,1.47265625,0.828125,1.7265625,0.09375,0.05859375,0.01953125,0.07421875,1.05859375,0.0703125,0.3203125,0.1484375,0.1015625,0.015625,0.2890625,0.03125,0.15625,0.04296875,0.0859375,6.9296875,0.0546875,0.01953125,1.45703125,0.33984375,0.390625,0.15625,0.015625,0.0390625,0.0234375,0.05859375,0.33984375,0.81640625,0.20703125,0.2734375,0.32421875,0.18359375,0.2890625,0.0703125,0.3671875,0.109375,0.2265625,0.0234375,0.06640625,1.58984375,0.07421875,0.73046875,0.01171875,0.01953125,0.23046875,0.26953125,0.0859375,0.0625,0.30859375,0.00390625,0.3515625,0.16015625,0.046875,1.26953125,1.80078125,0.390625,0.0234375,0.15234375,0.03515625,0.0390625,0.0703125,0.01171875,0.03125,0,0.02734375,0.13671875,0.00390625,0.31640625,0.27734375,0.3828125,0.01171875,0.05859375,0.015625,0.01953125,0.00390625,0.046875,0.00390625,0.00390625,0.23046875,0,0.015625,0.11328125,0.0078125,0.67578125,0,0,0.2890625,0.03125,0.02734375,0.1796875,0.0078125,0,0,0.0078125,0.078125,0.015625,0,0.00390625,0,0,0.046875,0.0078125,0.01171875,0.1171875,0.0078125,0.34375,0.01171875,0.00390625,0.02734375,0.16796875,0.03515625,0.015625,0.0234375,0.00390625,0.00390625,0.01171875,0,0.19140625,0.00390625,0.12109375,0,0,0.00390625,0,0.34765625,0.0078125,0.015625,0,0.0390625,0.0078125,0.08203125,0,0.00390625,0.0234375,0.03515625,0.01171875,0.01171875,0.140625,0.0078125,0.421875,0.0078125,0.0390625,0.8046875,0.17578125,0.0078125,0
1106,291600,17,4.5,6,3464.726266,1.9,7.4,26,1285.803279,197.4546,0.5390625,21.49609375,46.8671875,0.9453125,0.35546875,0.67578125,0.03125,2.765625,0.0546875,0.0859375,1.6640625,0.1484375,2.00390625,0.40625,0.52734375,0.0078125,0.15234375,1,0.1640625,0.93359375,0.2265625,0.140625,0.3359375,0,0.03125,1.11328125,0,0.0078125,0.078125,0.01953125,0.0078125,0.4921875,0.16015625,0.390625,0.16796875,0.1953125,0.00390625,0,0.0078125,0.0078125,0,0,0.00390625,1.20703125,0.3203125,0.06640625,0.125,0.06640625,0.0625,0,1.5,0.87890625,0.03125,0.12109375,0.15625,0.01953125,0.74609375,0.21875,0.01953125,0,0,0.23828125,0,0.00390625,1.3984375,0,0.12890625,0.0078125,0.01953125,0.1875,0.15234375,0.00390625,0.03515625,0,0.00390625,0,0.046875,0,0.0390625,0,0.046875,3.10546875,0.24609375,0.10546875,0.07421875,0.01171875,0.33203125,0.01953125,0,0.03515625,0.140625,0,0.9609375,0.01953125,0,0,0,0,0.0078125,0,0.0078125,0,0,0.0390625,0.0703125,0.7734375,0.015625,0,0,0,0.03515625,0.00390625,0.0234375,0.0078125,1.0078125,0.0234375,0,0.00390625,0,0,0.0078125,0,0.0546875,0,0,0.01171875,0.02734375,0.00390625,0,0,0,0,0,0,0.0078125,0.09765625,0,0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,0.01171875,0,0,0,0.05859375,0.03515625,0,0,0,0.015625,0.48828125,0.03125,0,0,0,0,0,0,0.00390625,0.00390625,0
1107,291600,17,4.5,6,3464.726266,1.72,7.4,26,1285.803279,197.4546,1.234375,21.69921875,37.1484375,1.6875,0.89453125,0.61328125,0.05078125,3.8046875,0.109375,0.234375,1.66015625,0.36328125,2.1484375,0.6171875,1.66796875,0.04296875,0.09765625,1.5234375,0.34375,1.10546875,0.2265625,0.5234375,0.23046875,0,0.30859375,1.1328125,0,0.109375,0.16015625,0.09765625,0,0.37890625,0.23046875,0.4140625,0.203125,0.25,0.0078125,0,0.0234375,0.0078125,0,0,0.0078125,1.07421875,0.33203125,0.3203125,0.375,0.1875,0.0703125,0.00390625,1.73828125,1.0859375,0.13671875,0.14453125,0.203125,0.03515625,0.73046875,0.30078125,0.19140625,0.0078125,0.00390625,0.1796875,0,0,1.75,0,0.890625,0.0234375,0.06640625,0.21875,0.13671875,0,0.07421875,0.00390625,0.0078125,0.00390625,0.01171875,0,0.0390625,0,0.04296875,1.84765625,0.75390625,0.140625,0.19140625,0.0078125,0.8359375,0.01953125,0,0.04296875,0.2734375,0,1.1328125,0.046875,0,0,0,0.00390625,0,0,0.01171875,0,0.0078125,0.1015625,0.10546875,0.76953125,0.0546875,0,0,0,0.01953125,0,0.08203125,0.00390625,0.6640625,0.0390625,0,0.00390625,0,0.00390625,0.00390625,0,0.0625,0,0,0.01171875,0.0390625,0.01171875,0.00390625,0,0,0,0,0,0.0078125,0.13671875,0.00390625,0.01171875,0,0,0.00390625,0.01171875,0.0078125,0,0,0,0,0,0.0078125,0,0.01171875,0.01171875,0,0,0.1015625,0.03515625,0,0,0,0.07421875,0.46875,0.02734375,0,0.02734375,0,0,0,0,0.00390625,0,0
1108,291600,17,4.5,6,3464.726266,1.2,7.4,26,1285.803279,197.4546,0.75390625,21.16015625,48.046875,0.9375,0.5,0.55078125,0.0625,3.5078125,0.046875,0.2265625,1.40234375,0.16796875,1.265625,0.43359375,1.140625,0.015625,0.078125,1.0625,0.171875,0.796875,0.171875,0.39453125,0.27734375,0.0078125,0.125,0.91015625,0,0.0546875,0.09375,0.0546875,0.0078125,0.3046875,0.16796875,0.25,0.1953125,0.203125,0.01171875,0,0.0078125,0.015625,0.00390625,0,0.00390625,0.7265625,0.15234375,0.1640625,0.22265625,0.10546875,0.04296875,0.00390625,1.33203125,0.85546875,0.1328125,0.13671875,0.11328125,0.015625,0.375,0.22265625,0.10546875,0.0078125,0.0078125,0.1953125,0,0,1.65625,0,0.671875,0.00390625,0.06640625,0.1640625,0.07421875,0.0078125,0.05859375,0,0,0,0.01953125,0,0.0234375,0,0.02734375,2.03125,0.70703125,0.08203125,0.1171875,0.00390625,0.4140625,0.0078125,0,0.01953125,0.22265625,0,0.77734375,0.03125,0,0.00390625,0.0078125,0,0.01171875,0,0.00390625,0,0,0.0625,0.06640625,0.6875,0.02734375,0,0,0.00390625,0.01953125,0,0.0625,0,0.62109375,0.01953125,0,0,0.00390625,0,0.0078125,0,0.03125,0.0078125,0,0.0078125,0,0.00390625,0.01171875,0,0,0,0,0,0.01953125,0.0625,0,0.01171875,0,0,0,0.0078125,0,0.00390625,0,0,0,0,0.01171875,0,0.01171875,0.00390625,0,0,0.07421875,0,0,0,0,0.015625,0.3984375,0.0078125,0,0.00390625,0,0,0,0,0,0,0
